id,description,nb
"2336","demande d\'un titre de  séjours dans le cadre de dix ans de presence en france","1"
"2337","Nous demeurons à Everly 77157 je suis chauffeur routier nationale et mon épouse aide ménagère à domicile; le 13 mai 2013 notre fils Vincent âgé de 14 ans né le 26 02 1999 est décédé à la maison il était en très bonne santé n\'avait aucun traitement médical n\'a jamais eu aucune intervention hospitalière il est parti comme ça du jour au lendemain et a ce jour nous avons aucune explication de qui que ce soit il y a eu une autopsie de pratiqué mais nous avons reçu aucun résultât et nous somme toujours dans incompréhension total depuis ce jour tragique c\'est pourquoi je fait appelle a un de vos avocat pour savoir si ces possible de nous aidé dans cette démarche je vous remercie dans l\'attente de votre réponse cordialement .      ","2"
"2338","bonjour je voudrais divorcer a l\'amiable ","3"
"2339","Bonjour, je suis un agent d\'entretien à l\'aéroport pour accéder au site c\'est par un badge délivré par le préfet le problème c\'est que le préfet ma bloquer le badge quand j\'ai fait la demande de renouvellement. Donc j\'ai n\'ai pas travaillerien à cause de ça décision car il m\'a expliqué qu\'il mène une enquêtes sur moi. Après j\'ai reçu l\'autorisation pour que je récupère mon badge. Maintenant je voudrais saisir le tribunal administratif pour réparation car pendant plusieurs mois je n\'ai pas été rémunéré à cause de l\'administration. Merci d\'avance. ","1"
"2341","         En effet c\'est pour mon frère de nationalité algérienne, situation irrégulière  ,21 ans il est instable montalement , epeliptique,tempérament impulsif justifier avec des rapport médicaux ,il a disputé avec son collocataire ensuite la poignardé avec un couteau dans le ventre et ce dernier heureusement n\'est pas mort il  a resté deux jours a l\'hôpital ayant un certificat de 10 jours ,après il a retiré sa pleinte comme il est son copain et aussi il a avoué que c\'est lui qu\'il a provoqué ,maintenant  mon frère il s\'est pas présenté au commissariat ( fujitif )svp je cherche un avocat pour le présenter au commissariat svp c\'est très urgent","3"
"2342","Demande des 2 époux de reconversion de séparation de corps et de biens en divorce - jugement de séparation de corps et de biens prononcé le 12/10/2012.<br />Nous habitons tous les 2 dans l\'Essonne (épouse à Yerres et époux à Boussy St Antoine)<br />Pas d\'enfant en commun, pas de crédit en cours, pas de contrat de mariage, pas de bien en commun. Profession épouse : Assistante de Direction, époux : Chef de service dans le social.","3"
"2347","Bonjour,<br />Je recherche en urgence un avocat en matière de surendettement, suite à assignation par huissier devant le TGI de Créteil, pour une dette de 50 000 euros environ vis à vis d\'un organisme de crédit. Cette dette étant consécutive à une situation de surendettement<br /><br />Cordialement.<br />","2"
"2350","Suite à mon licenciement je souhaite engager une procédure prud\'homale pour licenciement abusif a Boulogne Billancourt  merci","3"
"2352","Licenciement abusif ","3"
"2353","Bonjour, en 2004 je me inscrit à l\'auto école de Montreuil, j\'ai eu mon code mais l\'auto école retardait toujours l\'examen pour la conduite. Les 3 ans passés mon permis a périmé et c\'est ce jour là seulement que la maison a décidé de me faire passer l\'examen mais comme certains moniteur était en grève, je n\'ai pu le passer.  Jai fait moi même les démarches à la préfecture pour passer la conduite. Je n\'ai pas eu mon permis.  Du coup le directeur de l\'auto école ne veut pas me rendre mon livret d\'apprentissage depuis l\'année 2011. Il dit que je lui dois 600€ alors qu\'il ne m\'a jamais programmé pour la conduite. Madame, monsieur je ne sais plus quoi faire. Merci de m\'aider. ","2"
"2340","Bonjour, <br /><br />Ma mère a abandonné le domicile ( hlm) fin juin 2014. Mon bailleur ne veut pas effectuer le transfert de bail a mon nom car il estime qu\'il ne s\'agit pas d\'un abandon de domicile.<br />Cependant, ma mère a écrit une lettre à mon agence hlm de référence pour leur dire \"" qu\'elle a abandonné son domicile fin juin 2014\"".<br />De mon coté, j\'ai prévenu aussi avec de nombreux courriers qu\'elle avait quitté le logement du jour au lendemain. <br />Je paye le loyer par prélèvement automatique depuis 2 ans et je n\'ai jamais eu de soucis d\'impayé, j\'ai assuré le logement a mon nom lorsque ma mère est partit.<br />J\'ai reçu un courrier la semaine dernière me demandant de quitter les lieux au plus vite.<br />Je vis dans ce logement depuis toujours ( 25ans).<br />Que puis je faire?<br />Je vis dans le val d\'oise a Eaubonne<br />","2"
"2346"," je reside à 77500 Chelles. J\'ai besoin de votre intervention, le 16 Décembre 2013, j’avais introduit une requete en annulation aupres du Tribunal Administratif de Melun contre la decision de la Caisse d’Allocations Familiales de Seine-et-Marne du 04 Juin 2013 valant decision de refus de RSA parce que je suis ressortissant de la communauté européenne (Britannique). Une decision injuste car ma situation justifie l’attribution du RSA, résident en France depuis 1998, j’ai travaillé à Lille et j’ai percu les indemnités aux chomages pendant une periode de deux ans avant de quitter la France pour le Congo. Je suis revenu en France en juin 2012, je me suis inscrit au Pole Emploi, quelques jours apres j’ai recu un refus de l’allocation d’aide au retour à l’emploi. J’ai introduit une demande de RSA aupres de la CAF et j’ai percu les indenminités jusqu’au 05 Juin 2013.<br />Je viens de recevoir un memoire en defense présenté par le Departement de Seine-et-Marne. J’ai besoin de votre intervention.<br />","2"
"2354","divorcee depuis avril 2009, j\'ai demandé une ordonance au JAF afin de revoir les conditions de garde de ma fille ainée, et de revoir la pension.<br />Devant le JAF, mon ex mari a demandé une autre audiance, car souhaite un avocat et demander la garde des filles car il considere que j eleve mal les filles et que mon ainee est en situation d\'echec scolaire<br />prochaine audience le 12/02/14<br />Avec avocats respcetifs, voir médaition depuis....","3"
"2355","Maître,<br /><br />je vous m\'expose ma situation ci-dessous; le 24/11/14 j\'ai insulté ma femme publiquement et devant la préfecture car j\'étais très énervé, sauf que la police est intervenu et je me suis encore énervé, après cela ils m\'ont placé en garde à vue, et je serai donc jugé\"" début janvier 2015 au TGI, je suis aussi sous contrôle judiciaire je n\'ai pas le droit de rentrer au domicile, car ils ont écrit que j\'ai giflé ma femme et que j\'ai tiré les cheveux mais cela est faux même ma femme n\'a pas déclaré cela, aucune violence physique n\'a été commise.<br />j\'aurai besoin d\'un avocat, je voudrais savoir les honoraires proposés<br /><br />cordialement","3"
"2356","bonjour,<br />J\'ai fait expertiser mon prêt immobilier. il présente une erreur qui implique la nullité de la stipulation relative des intérêts conventionnels et leur substitution par le taux légal au titre de l\'article L 313-1 du code de la consommation.<br />J\'ai fait les démarches auprès de ma banque et du médiateur sans sucés. Je souhaite démarrer une démarche contentieuse?<br />Merci<br />78360 Montesson","3"
"2357","Conflit etat des lieux de sortie avec Idf habitat Champigny 94. Pas rendu caution depuis novembre 2013 (400€) et génère des factures de travaux de plus 2000€ avec constat d\'huissier ou je ne suis pas présent. <br /><br />Occupé le HLM pendant plus de 15 ans rendu propre loyer 600€.<br /><br />Pas signé etat des lieux sortant pas d\'accord sur arrachage de moquette. <br />Salutations","1"
"2359","Bonjour, Je suis actuellement étudiant en informatique en 1er année de cycle d\'ingénieur, je domicile au 25 impasse des tramways 91670 Angerville, j\'ai un jugement le 26 Mars , Les fait sont recèles et vol des faits commis il y a un an.","3"
"2360","Bonjour .<br />Je cherche a être assisté en qualité  de  victime dans le cadre d une procédure de vol de mon deux roues à mon domicile le 27/28 octobre .<br />\""Mon receleur\""  est convoqué au TGI DE CRÉTEIL fin mars.<br />J attends de connaître le montant de mes franchises avant d adresser le formulaire de constitution de partie civile .<br />Je n ai pas la moindre idée du calcul des montants des dommages et intérêts que je compte bien réclamer .<br />Je ne peux bénéficier d aucune assistance juridique , aucune aide financière possible .<br />Cordialement .","3"
"2362","divoirce à amiable sans enfant en étant d accord sur tout sur le coté pratique de la vie familial","3"
"2363","je reside a gennevilliers chauffeur bjr maitre j plus de 10ans en france je travaille et j un cdi et je paye mais impot et je loue un appart a mon nom et j deposer un dossier de regularisation par le travaille depuis le 18 octobre 2013 et j eu refus par defau de monque de piece et j fait un recoure et j eu une ordanance r222-1 et je croix que c un refus et mon dossier et a paris mourillond ess possible de trouvé une solution a mon cas merci maitre","2"
"2369","bonjour je recherche un avocat qui prend l aide juridictionnelle, conjoint ayant quitté le domicile conjugal depuis fin juin 2013 à ce jour celui ci ne participe aux frais du ménage et celui des enfants (deux enfants de 8 et 5 ans) merci par avance ","2"
"2370","Divorce ","3"
"2371","LIeu de résidence actuelle :<br />36 route de nantes<br />44120 VERTOU<br /><br />Profession :<br />Gérant de restaurant - travailleur non salarié<br /><br />Convocation en vue d\'une CRPC le 21/01 à 09h30<br />au pole financier du tribunal de grande instance de paris<br />5-7 rue des italiens<br />75009 PARIS<br /><br />Faits prévus et réprimés par : 121-5, 313-1, 313-3, 313-7, 313-8 du code pénal<br /><br />Demande d\'aide juridictionnelle si possible, aucun revenu depuis Janvier 2014.<br />","3"
"2374","  rue Waldeck ROUSSEAU .94400 VITRY SUR SEINE  , chauffeur pl , ma femme a quitté le domicile conjugale .nous avons deux filles 10 ans et 3 ans et demi .je me suis mis en arret de travail .                                                                          ","3"
"2376","Succession à new York sur bien et succession des comptes","3"
"2377","villiers sur marne  1 place paul vallery   profession  caissier pmu   je vois plus mon fils qui 6 ans  car la maman m.EMPECHES DE LE VOIR  L ENFANT VEUT PLUS ME PARLE   J AIMERAIS AVOIR LE DROIT DE VOIR MON ENFANT COMME TOUT LES PERES   MERCI DE CONTACTE    ","3"
"2380","Je vis a paris,je suis sans emploi ,j ai 3 enfants et je vis seule.le pere de mes enfants avec lequel je suis separé ne paye pas de pensions alimentaires pour eux.","2"
"2381","Bonjour<br />ma voisine a enlever la grille mitoyenne et a poser une grille chez elle ;de plus cette personne a un arbre approchant les 10metres  a moins de 2metres de la separation mitoyenne et proche de mon habitation cela denient dangereux aprés plusieurs courriers rien est fait <br />que puis je faire<br />cdt","1"
"2364","Je suis militaire et je réside depuis 7/13 à VANVES (92170). Le 13/6/13, par ordonnance de non conciliation, la garde provisoire de ma fille (10ans) a été donnée à sa mère et la garde de mon fils (16ans) à moi-même.<br />Je vie seul avec mon fils à charge. Mon ex-épouse vie en région parisienne depuis son déménagement en 7/13 en concubinage avec un autre militaire et avec ma fille à charge.<br />Conformément à l\'Instruction Ministérielle 101000, j\'ai demandé l\'attribution de l\'ICM (Indemnité pour charge militaire) au taux chargé de famille et ses accessoires.<br />Considérant que la non conciliation n\'emporte pas séparation et que selon l\'IM 101000, l\'ICM ne peut être versés qu\'à 1 seul militaire d\'un même couple, l\'armée me refuse ces aides et les verse à mon ex-épouse. Or, il est stipulé dans cette même instruction 1. (Tableau II paragraphe B du chapitre ICM) qu\'EN PRESENCE DE PERSONNES A CHARGE l\'option de désignation d\'un allocataire devient caduque. 2. pour les cas de séparation de fait la situation s\'apprécie au vu d\'une déclaration sur l\'honneur et de l\'avis d\'imposition. Dans ce cas l\'ICM et ces accessoires peuvent être versés aux 2 militaires.<br />Considérant que j\'ai fait la déclaration sur l\'honneur, que j\'ai produit ma déclaration d’impôt (séparé 1 enfant à charge), que nos 2 adresses sont différentes et connues de l\'armée et que l\'armée a prit en compte le concubinage de mon ex-épouse avec son nouvel ami, nous ne pouvons être considéré comme toujours un couple. Le 20/10/14, j\'ai été débouté devant la commission des recours militaires toujours pour la même raison que la non conciliation n\'emporte pas séparation.<br />Considérant que j\'ai produit touts les docs nécessaires, j\'estime que l\'armée viol mes droits stipulés dans l\'IM 101000.<br />Je souhaite être représenté devant la cour administrative d\'appel pour l\'annulation de la décision de la CRM et que me soit versé l\'ICM depuis le 1/7/13.","2"
